date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2021-10-18T00:00:00.000Z,12.4,12.88,12.2,12.8,5214702,12.4,12.88,12.2,12.8,5214702,0.0,1.0
2021-10-19T00:00:00.000Z,12.36,12.699,12.3,12.6786,4421766,12.36,12.699,12.3,12.6786,4421766,0.0,1.0
2021-10-20T00:00:00.000Z,12.72,13.14,12.31,12.4211,4869820,12.72,13.14,12.31,12.4211,4869820,0.0,1.0
2021-10-21T00:00:00.000Z,12.66,13.08,12.48,12.73,3277132,12.66,13.08,12.48,12.73,3277132,0.0,1.0
2021-10-22T00:00:00.000Z,13.0,13.05,12.3001,12.64,2401410,13.0,13.05,12.3001,12.64,2401410,0.0,1.0
2021-10-25T00:00:00.000Z,12.99,13.13,12.77,13.0035,1929249,12.99,13.13,12.77,13.0035,1929249,0.0,1.0
2021-10-26T00:00:00.000Z,13.22,13.8164,12.95,13.05,2831936,13.22,13.8164,12.95,13.05,2831936,0.0,1.0
2021-10-27T00:00:00.000Z,12.84,13.22,12.73,13.1858,1351879,12.84,13.22,12.73,13.1858,1351879,0.0,1.0
2021-10-28T00:00:00.000Z,13.37,13.55,12.6649,12.97,2080847,13.37,13.55,12.6649,12.97,2080847,0.0,1.0
2021-10-29T00:00:00.000Z,14.05,14.14,13.24,13.29,1991701,14.05,14.14,13.24,13.29,1991701,0.0,1.0
2021-11-01T00:00:00.000Z,14.26,14.57,13.95,14.4262,2034427,14.26,14.57,13.95,14.4262,2034427,0.0,1.0
2021-11-02T00:00:00.000Z,14.25,14.49,14.02,14.45,1433220,14.25,14.49,14.02,14.45,1433220,0.0,1.0
2021-11-03T00:00:00.000Z,14.91,14.98,14.16,14.16,2744090,14.91,14.98,14.16,14.16,2744090,0.0,1.0
2021-11-04T00:00:00.000Z,15.74,16.24,14.91,15.2,4414024,15.74,16.24,14.91,15.2,4414024,0.0,1.0
2021-11-05T00:00:00.000Z,15.51,16.1428,15.4,15.94,2010669,15.51,16.1428,15.4,15.94,2010669,0.0,1.0
2021-11-08T00:00:00.000Z,14.94,15.84,14.89,15.79,1760678,14.94,15.84,14.89,15.79,1760678,0.0,1.0
2021-11-09T00:00:00.000Z,14.84,15.0462,14.13,14.87,2780598,14.84,15.0462,14.13,14.87,2780598,0.0,1.0
2021-11-10T00:00:00.000Z,14.59,15.27,14.32,14.6836,2462792,14.59,15.27,14.32,14.6836,2462792,0.0,1.0
2021-11-11T00:00:00.000Z,14.23,14.59,13.91,14.2,1825782,14.23,14.59,13.91,14.2,1825782,0.0,1.0
2021-11-12T00:00:00.000Z,14.37,14.48,14.08,14.29,1976917,14.37,14.48,14.08,14.29,1976917,0.0,1.0
2021-11-15T00:00:00.000Z,14.29,14.7,14.06,14.48,2520073,14.29,14.7,14.06,14.48,2520073,0.0,1.0
2021-11-16T00:00:00.000Z,15.48,15.71,14.49,14.69,6544935,15.48,15.71,14.49,14.69,6544935,0.0,1.0
2021-11-17T00:00:00.000Z,16.28,16.75,15.4,15.7,7449333,16.28,16.75,15.4,15.7,7449333,0.0,1.0
2021-11-18T00:00:00.000Z,15.48,16.33,14.71,16.2,6573605,15.48,16.33,14.71,16.2,6573605,0.0,1.0
2021-11-19T00:00:00.000Z,15.5,16.2,15.26,15.28,3058539,15.5,16.2,15.26,15.28,3058539,0.0,1.0
2021-11-22T00:00:00.000Z,15.91,16.36,15.26,15.57,4427323,15.91,16.36,15.26,15.57,4427323,0.0,1.0
2021-11-23T00:00:00.000Z,14.55,15.8299,14.11,15.81,4565632,14.55,15.8299,14.11,15.81,4565632,0.0,1.0
2021-11-24T00:00:00.000Z,15.51,15.58,14.2,14.28,2969983,15.51,15.58,14.2,14.28,2969983,0.0,1.0
2021-11-26T00:00:00.000Z,15.45,15.59,14.76,14.82,1946466,15.45,15.59,14.76,14.82,1946466,0.0,1.0
2021-11-29T00:00:00.000Z,15.46,15.79,15.12,15.51,3522837,15.46,15.79,15.12,15.51,3522837,0.0,1.0
2021-11-30T00:00:00.000Z,15.86,16.41,14.99,15.83,10249424,15.86,16.41,14.99,15.83,10249424,0.0,1.0
2021-12-01T00:00:00.000Z,15.19,16.97,15.16,15.91,7972387,15.19,16.97,15.16,15.91,7972387,0.0,1.0
2021-12-02T00:00:00.000Z,14.81,15.22,14.07,15.15,4761631,14.81,15.22,14.07,15.15,4761631,0.0,1.0
2021-12-03T00:00:00.000Z,13.0,15.11,12.74,15.0,8057642,13.0,15.11,12.74,15.0,8057642,0.0,1.0
2021-12-06T00:00:00.000Z,12.28,13.11,12.0,12.9743,5911541,12.28,13.11,12.0,12.9743,5911541,0.0,1.0
2021-12-07T00:00:00.000Z,12.9,13.12,12.55,12.62,3265792,12.9,13.12,12.55,12.62,3265792,0.0,1.0
2021-12-08T00:00:00.000Z,12.94,13.2158,12.81,13.02,2973027,12.94,13.2158,12.81,13.02,2973027,0.0,1.0
2021-12-09T00:00:00.000Z,12.53,13.15,12.42,12.99,3085384,12.53,13.15,12.42,12.99,3085384,0.0,1.0
2021-12-10T00:00:00.000Z,12.76,13.03,12.5,12.5,2680471,12.76,13.03,12.5,12.5,2680471,0.0,1.0
2021-12-13T00:00:00.000Z,11.76,13.01,11.68,12.71,4394257,11.76,13.01,11.68,12.71,4394257,0.0,1.0
2021-12-14T00:00:00.000Z,12.57,12.8,11.55,11.59,3153188,12.57,12.8,11.55,11.59,3153188,0.0,1.0
2021-12-15T00:00:00.000Z,12.63,12.8468,12.04,12.55,2266151,12.63,12.8468,12.04,12.55,2266151,0.0,1.0
2021-12-16T00:00:00.000Z,12.39,13.1401,12.24,12.79,2764402,12.39,13.1401,12.24,12.79,2764402,0.0,1.0
2021-12-17T00:00:00.000Z,12.18,12.75,11.48,12.24,12944560,12.18,12.75,11.48,12.24,12944560,0.0,1.0
2021-12-20T00:00:00.000Z,11.89,12.1799,11.62,11.91,2151625,11.89,12.1799,11.62,11.91,2151625,0.0,1.0
2021-12-21T00:00:00.000Z,12.19,12.355,11.81,11.97,1445422,12.19,12.355,11.81,11.97,1445422,0.0,1.0
2021-12-22T00:00:00.000Z,12.36,12.4,12.031,12.16,1358952,12.36,12.4,12.031,12.16,1358952,0.0,1.0
2021-12-23T00:00:00.000Z,12.0,12.325,11.84,12.02,3167027,12.0,12.325,11.84,12.02,3167027,0.0,1.0
2021-12-27T00:00:00.000Z,11.9,12.225,11.71,12.14,2292704,11.9,12.225,11.71,12.14,2292704,0.0,1.0
2021-12-28T00:00:00.000Z,11.73,11.95,11.57,11.9,2497100,11.73,11.95,11.57,11.9,2497100,0.0,1.0
2021-12-29T00:00:00.000Z,11.33,11.7999,11.07,11.73,3205692,11.33,11.7999,11.07,11.73,3205692,0.0,1.0
2021-12-30T00:00:00.000Z,12.03,12.1,11.3,11.3,2217848,12.03,12.1,11.3,11.3,2217848,0.0,1.0
2021-12-31T00:00:00.000Z,12.28,12.47,11.98,12.06,1532307,12.28,12.47,11.98,12.06,1532307,0.0,1.0
2022-01-03T00:00:00.000Z,12.2,12.33,11.9,12.305,1287205,12.2,12.33,11.9,12.305,1287205,0.0,1.0
2022-01-04T00:00:00.000Z,11.65,12.2869,11.5,12.18,2199528,11.65,12.2869,11.5,12.18,2199528,0.0,1.0
2022-01-05T00:00:00.000Z,10.7,11.65,10.63,11.6161,3087368,10.7,11.65,10.63,11.6161,3087368,0.0,1.0
2022-01-06T00:00:00.000Z,10.65,10.94,10.11,10.81,2914038,10.65,10.94,10.11,10.81,2914038,0.0,1.0
2022-01-07T00:00:00.000Z,10.86,11.08,10.56,10.6776,2108621,10.86,11.08,10.56,10.6776,2108621,0.0,1.0
2022-01-10T00:00:00.000Z,10.46,10.84,10.06,10.78,2315129,10.46,10.84,10.06,10.78,2315129,0.0,1.0
2022-01-11T00:00:00.000Z,10.86,11.025,10.3,10.44,1684033,10.86,11.025,10.3,10.44,1684033,0.0,1.0
2022-01-12T00:00:00.000Z,11.45,11.735,11.2,11.62,3372751,11.45,11.735,11.2,11.62,3372751,0.0,1.0
2022-01-13T00:00:00.000Z,10.64,11.62,10.605,11.61,2534530,10.64,11.62,10.605,11.61,2534530,0.0,1.0
2022-01-14T00:00:00.000Z,10.42,10.68,10.05,10.5,2485011,10.42,10.68,10.05,10.5,2485011,0.0,1.0
2022-01-18T00:00:00.000Z,10.09,10.575,10.06,10.265,2463985,10.09,10.575,10.06,10.265,2463985,0.0,1.0
2022-01-19T00:00:00.000Z,9.85,10.32,9.69,10.21,2623543,9.85,10.32,9.69,10.21,2623543,0.0,1.0
2022-01-20T00:00:00.000Z,9.73,10.42,9.7,10.01,2008958,9.73,10.42,9.7,10.01,2008958,0.0,1.0
2022-01-21T00:00:00.000Z,9.0,9.7099,8.95,9.585,3210028,9.0,9.7099,8.95,9.585,3210028,0.0,1.0
2022-01-24T00:00:00.000Z,8.72,8.83,8.0,8.47,5392558,8.72,8.83,8.0,8.47,5392558,0.0,1.0
2022-01-25T00:00:00.000Z,8.49,8.82,8.23,8.58,2515903,8.49,8.82,8.23,8.58,2515903,0.0,1.0
2022-01-26T00:00:00.000Z,8.48,9.058,8.35,8.74,2850931,8.48,9.058,8.35,8.74,2850931,0.0,1.0
2022-01-27T00:00:00.000Z,8.1,8.71,7.94,8.64,5495875,8.1,8.71,7.94,8.64,5495875,0.0,1.0
2022-01-28T00:00:00.000Z,8.24,8.325,7.55,8.08,4508167,8.24,8.325,7.55,8.08,4508167,0.0,1.0
2022-01-31T00:00:00.000Z,9.04,9.16,8.3663,8.3663,2799068,9.04,9.16,8.3663,8.3663,2799068,0.0,1.0
2022-02-01T00:00:00.000Z,9.49,9.684,9.08,9.55,2765339,9.49,9.684,9.08,9.55,2765339,0.0,1.0
2022-02-02T00:00:00.000Z,9.42,9.56,9.16,9.55,1824966,9.42,9.56,9.16,9.55,1824966,0.0,1.0
2022-02-03T00:00:00.000Z,9.03,9.2992,8.95,9.1328,1495962,9.03,9.2992,8.95,9.1328,1495962,0.0,1.0
2022-02-04T00:00:00.000Z,9.49,9.575,8.85,9.03,1426011,9.49,9.575,8.85,9.03,1426011,0.0,1.0
2022-02-07T00:00:00.000Z,9.57,9.87,9.471,9.5287,1682897,9.57,9.87,9.471,9.5287,1682897,0.0,1.0
2022-02-08T00:00:00.000Z,10.01,10.055,9.38,9.52,1782263,10.01,10.055,9.38,9.52,1782263,0.0,1.0
2022-02-09T00:00:00.000Z,10.64,10.679,10.06,10.15,2471176,10.64,10.679,10.06,10.15,2471176,0.0,1.0
2022-02-10T00:00:00.000Z,10.28,11.11,10.2,10.21,2823873,10.28,11.11,10.2,10.21,2823873,0.0,1.0
2022-02-11T00:00:00.000Z,9.63,10.54,9.46,10.46,2432420,9.63,10.54,9.46,10.46,2432420,0.0,1.0
2022-02-14T00:00:00.000Z,9.48,9.85,9.27,9.59,1685796,9.48,9.85,9.27,9.59,1685796,0.0,1.0
2022-02-15T00:00:00.000Z,10.16,10.23,9.64,9.68,1682231,10.16,10.23,9.64,9.68,1682231,0.0,1.0
2022-02-16T00:00:00.000Z,9.94,10.11,9.76,10.1,1969454,9.94,10.11,9.76,10.1,1969454,0.0,1.0
2022-02-17T00:00:00.000Z,9.06,9.97,9.02,9.77,2320703,9.06,9.97,9.02,9.77,2320703,0.0,1.0
2022-02-18T00:00:00.000Z,8.94,9.285,8.72,9.08,2417900,8.94,9.285,8.72,9.08,2417900,0.0,1.0
2022-02-22T00:00:00.000Z,8.73,9.05,8.59,8.74,2705694,8.73,9.05,8.59,8.74,2705694,0.0,1.0
2022-02-23T00:00:00.000Z,8.63,9.3599,8.56,9.07,3021303,8.63,9.3599,8.56,9.07,3021303,0.0,1.0
2022-02-24T00:00:00.000Z,9.89,9.91,8.2,8.32,4007937,9.89,9.91,8.2,8.32,4007937,0.0,1.0
2022-02-25T00:00:00.000Z,9.45,9.94,9.26,9.83,3599309,9.45,9.94,9.26,9.83,3599309,0.0,1.0
2022-02-28T00:00:00.000Z,9.54,9.64,9.06,9.53,5433278,9.54,9.64,9.06,9.53,5433278,0.0,1.0
2022-03-01T00:00:00.000Z,9.1,9.76,8.93,9.65,5479975,9.1,9.76,8.93,9.65,5479975,0.0,1.0
2022-03-02T00:00:00.000Z,9.05,9.31,8.85,9.0,3918942,9.05,9.31,8.85,9.0,3918942,0.0,1.0
2022-03-03T00:00:00.000Z,8.48,8.98,8.25,8.94,8379867,8.48,8.98,8.25,8.94,8379867,0.0,1.0
2022-03-04T00:00:00.000Z,8.4,8.59,8.24,8.48,3406215,8.4,8.59,8.24,8.48,3406215,0.0,1.0
2022-03-07T00:00:00.000Z,8.37,8.83,8.3,8.52,7589609,8.37,8.83,8.3,8.52,7589609,0.0,1.0
2022-03-08T00:00:00.000Z,8.51,8.801,8.305,8.41,6612208,8.51,8.801,8.305,8.41,6612208,0.0,1.0
2022-03-09T00:00:00.000Z,8.83,9.05,8.5112,8.68,6396414,8.83,9.05,8.5112,8.68,6396414,0.0,1.0
2022-03-10T00:00:00.000Z,8.74,8.97,8.5112,8.6,4210324,8.74,8.97,8.5112,8.6,4210324,0.0,1.0
2022-03-11T00:00:00.000Z,8.39,8.99,8.37,8.9,4539585,8.39,8.99,8.37,8.9,4539585,0.0,1.0
2022-03-14T00:00:00.000Z,8.53,8.68,8.265,8.35,7406253,8.53,8.68,8.265,8.35,7406253,0.0,1.0
2022-03-15T00:00:00.000Z,7.92,8.73,7.72,8.51,8386359,7.92,8.73,7.72,8.51,8386359,0.0,1.0
2022-03-16T00:00:00.000Z,8.6,8.68,7.82,7.89,11239996,8.6,8.68,7.82,7.89,11239996,0.0,1.0
2022-03-17T00:00:00.000Z,8.65,8.805,8.47,8.53,14658338,8.65,8.805,8.47,8.53,14658338,0.0,1.0
2022-03-18T00:00:00.000Z,9.07,9.49,8.571,8.73,21398078,9.07,9.49,8.571,8.73,21398078,0.0,1.0
2022-03-21T00:00:00.000Z,8.83,9.22,8.77,9.01,7988987,8.83,9.22,8.77,9.01,7988987,0.0,1.0
2022-03-22T00:00:00.000Z,9.0,9.39,8.77,8.77,7024296,9.0,9.39,8.77,8.77,7024296,0.0,1.0
2022-03-23T00:00:00.000Z,8.76,9.09,8.72,8.96,3580095,8.76,9.09,8.72,8.96,3580095,0.0,1.0
2022-03-24T00:00:00.000Z,8.64,8.895,8.515,8.76,2505865,8.64,8.895,8.515,8.76,2505865,0.0,1.0
2022-03-25T00:00:00.000Z,7.96,8.6,7.835,8.6,6237021,7.96,8.6,7.835,8.6,6237021,0.0,1.0
2022-03-28T00:00:00.000Z,7.64,8.085,7.51,8.075,5616031,7.64,8.085,7.51,8.075,5616031,0.0,1.0
2022-03-29T00:00:00.000Z,8.29,8.39,7.67,7.73,4002429,8.29,8.39,7.67,7.73,4002429,0.0,1.0
2022-03-30T00:00:00.000Z,8.1,8.475,7.965,8.24,3286956,8.1,8.475,7.965,8.24,3286956,0.0,1.0
2022-03-31T00:00:00.000Z,8.05,8.35,7.99,8.12,2731049,8.05,8.35,7.99,8.12,2731049,0.0,1.0
2022-04-01T00:00:00.000Z,7.92,8.11,7.76,8.05,2601297,7.92,8.11,7.76,8.05,2601297,0.0,1.0
2022-04-04T00:00:00.000Z,8.3,8.395,7.95,8.02,3841363,8.3,8.395,7.95,8.02,3841363,0.0,1.0
2022-04-05T00:00:00.000Z,8.2,8.35,8.08,8.33,3374428,8.2,8.35,8.08,8.33,3374428,0.0,1.0
2022-04-06T00:00:00.000Z,8.06,8.2664,7.98,8.14,4171608,8.06,8.2664,7.98,8.14,4171608,0.0,1.0
2022-04-07T00:00:00.000Z,7.93,8.09,7.74,8.02,4507986,7.93,8.09,7.74,8.02,4507986,0.0,1.0
2022-04-08T00:00:00.000Z,7.8,8.01,7.6713,7.87,2954801,7.8,8.01,7.6713,7.87,2954801,0.0,1.0
2022-04-11T00:00:00.000Z,7.83,7.95,7.65,7.79,2441580,7.83,7.95,7.65,7.79,2441580,0.0,1.0
2022-04-12T00:00:00.000Z,8.2,8.34,7.96,7.96,3420752,8.2,8.34,7.96,7.96,3420752,0.0,1.0
2022-04-13T00:00:00.000Z,8.38,8.42,8.04,8.22,2916623,8.38,8.42,8.04,8.22,2916623,0.0,1.0
2022-04-14T00:00:00.000Z,8.42,8.48,8.25,8.35,2262582,8.42,8.48,8.25,8.35,2262582,0.0,1.0
2022-04-18T00:00:00.000Z,7.98,8.38,7.93,8.38,2206916,7.98,8.38,7.93,8.38,2206916,0.0,1.0
2022-04-19T00:00:00.000Z,8.44,8.465,7.95,8.02,2797739,8.44,8.465,7.95,8.02,2797739,0.0,1.0
2022-04-20T00:00:00.000Z,8.46,8.535,8.204,8.47,3311754,8.46,8.535,8.204,8.47,3311754,0.0,1.0
2022-04-21T00:00:00.000Z,7.87,8.74,7.825,8.58,4182608,7.87,8.74,7.825,8.58,4182608,0.0,1.0
2022-04-22T00:00:00.000Z,7.71,8.09,7.57,7.95,3065196,7.71,8.09,7.57,7.95,3065196,0.0,1.0
2022-04-25T00:00:00.000Z,7.83,7.885,7.47,7.62,3307010,7.83,7.885,7.47,7.62,3307010,0.0,1.0
2022-04-26T00:00:00.000Z,7.24,7.79,7.23,7.76,2697047,7.24,7.79,7.23,7.76,2697047,0.0,1.0
2022-04-27T00:00:00.000Z,7.32,7.45,7.15,7.272,2522072,7.32,7.45,7.15,7.272,2522072,0.0,1.0
2022-04-28T00:00:00.000Z,7.51,7.53,6.98,7.41,3466734,7.51,7.53,6.98,7.41,3466734,0.0,1.0
2022-04-29T00:00:00.000Z,7.38,7.82,7.34,7.48,2410088,7.38,7.82,7.34,7.48,2410088,0.0,1.0
2022-05-02T00:00:00.000Z,7.46,7.485,7.08,7.39,2591270,7.46,7.485,7.08,7.39,2591270,0.0,1.0
2022-05-03T00:00:00.000Z,7.11,7.6,7.02,7.5,3598897,7.11,7.6,7.02,7.5,3598897,0.0,1.0
2022-05-04T00:00:00.000Z,7.06,7.13,6.585,7.12,4360780,7.06,7.13,6.585,7.12,4360780,0.0,1.0
2022-05-05T00:00:00.000Z,6.78,7.1,6.61,6.98,2694796,6.78,7.1,6.61,6.98,2694796,0.0,1.0
2022-05-06T00:00:00.000Z,6.52,6.72,6.26,6.72,3086954,6.52,6.72,6.26,6.72,3086954,0.0,1.0
2022-05-09T00:00:00.000Z,5.67,6.3905,5.61,6.25,4957492,5.67,6.3905,5.61,6.25,4957492,0.0,1.0
2022-05-10T00:00:00.000Z,5.51,5.96,5.38,5.84,4038426,5.51,5.96,5.38,5.84,4038426,0.0,1.0
2022-05-11T00:00:00.000Z,5.17,5.635,5.105,5.49,4750971,5.17,5.635,5.105,5.49,4750971,0.0,1.0
2022-05-12T00:00:00.000Z,5.19,5.39,4.9373,5.02,5433595,5.19,5.39,4.9373,5.02,5433595,0.0,1.0
2022-05-13T00:00:00.000Z,5.86,5.99,5.31,5.35,6332525,5.86,5.99,5.31,5.35,6332525,0.0,1.0
2022-05-16T00:00:00.000Z,5.41,5.9,5.39,5.812,5343773,5.41,5.9,5.39,5.812,5343773,0.0,1.0
2022-05-17T00:00:00.000Z,5.66,5.79,5.33,5.51,4119798,5.66,5.79,5.33,5.51,4119798,0.0,1.0
2022-05-18T00:00:00.000Z,4.7,5.34,4.63,5.32,12769853,4.7,5.34,4.63,5.32,12769853,0.0,1.0
2022-05-19T00:00:00.000Z,4.75,4.88,4.5499,4.68,6447245,4.75,4.88,4.5499,4.68,6447245,0.0,1.0
2022-05-20T00:00:00.000Z,4.73,4.9,4.5,4.85,5182488,4.73,4.9,4.5,4.85,5182488,0.0,1.0
2022-05-23T00:00:00.000Z,4.58,4.785,4.5,4.75,5860554,4.58,4.785,4.5,4.75,5860554,0.0,1.0
2022-05-24T00:00:00.000Z,4.37,4.56,4.33,4.52,4122538,4.37,4.56,4.33,4.52,4122538,0.0,1.0
2022-05-25T00:00:00.000Z,4.58,4.64,4.2716,4.37,5137668,4.58,4.64,4.2716,4.37,5137668,0.0,1.0
2022-05-26T00:00:00.000Z,4.66,4.83,4.59,4.62,3403733,4.66,4.83,4.59,4.62,3403733,0.0,1.0
2022-05-27T00:00:00.000Z,5.0,5.1588,4.73,4.74,4981580,5.0,5.1588,4.73,4.74,4981580,0.0,1.0
2022-05-31T00:00:00.000Z,4.76,5.15,4.69,5.09,5785208,4.76,5.15,4.69,5.09,5785208,0.0,1.0
2022-06-01T00:00:00.000Z,4.71,4.83,4.59,4.73,4402643,4.71,4.83,4.59,4.73,4402643,0.0,1.0
2022-06-02T00:00:00.000Z,4.92,5.14,4.75,4.75,5958136,4.92,5.14,4.75,4.75,5958136,0.0,1.0
2022-06-03T00:00:00.000Z,4.9,4.96,4.76,4.86,5059033,4.9,4.96,4.76,4.86,5059033,0.0,1.0
2022-06-06T00:00:00.000Z,4.98,5.14,4.85,5.11,5424261,4.98,5.14,4.85,5.11,5424261,0.0,1.0
2022-06-07T00:00:00.000Z,4.84,4.935,4.65,4.86,4945379,4.84,4.935,4.65,4.86,4945379,0.0,1.0
2022-06-08T00:00:00.000Z,4.85,4.9,4.66,4.81,4459754,4.85,4.9,4.66,4.81,4459754,0.0,1.0
2022-06-09T00:00:00.000Z,4.44,4.83,4.43,4.83,5430089,4.44,4.83,4.43,4.83,5430089,0.0,1.0
2022-06-10T00:00:00.000Z,4.22,4.43,4.19,4.33,5419094,4.22,4.43,4.19,4.33,5419094,0.0,1.0
2022-06-13T00:00:00.000Z,4.09,4.17,3.93,4.05,6252016,4.09,4.17,3.93,4.05,6252016,0.0,1.0
2022-06-14T00:00:00.000Z,4.0,4.16,3.93,4.13,4188365,4.0,4.16,3.93,4.13,4188365,0.0,1.0
2022-06-15T00:00:00.000Z,4.33,4.385,4.02,4.1,4989652,4.33,4.385,4.02,4.1,4989652,0.0,1.0
2022-06-16T00:00:00.000Z,4.14,4.255,4.07,4.23,5210439,4.14,4.255,4.07,4.23,5210439,0.0,1.0
2022-06-17T00:00:00.000Z,4.18,4.32,4.09,4.21,11889824,4.18,4.32,4.09,4.21,11889824,0.0,1.0
2022-06-21T00:00:00.000Z,4.15,4.42,4.14,4.39,4988942,4.15,4.42,4.14,4.39,4988942,0.0,1.0
2022-06-22T00:00:00.000Z,4.09,4.29,4.07,4.12,4079825,4.09,4.29,4.07,4.12,4079825,0.0,1.0
2022-06-23T00:00:00.000Z,4.07,4.205,3.98,4.14,4934123,4.07,4.205,3.98,4.14,4934123,0.0,1.0
2022-06-24T00:00:00.000Z,4.1,4.29,4.08,4.14,29129031,4.1,4.29,4.08,4.14,29129031,0.0,1.0
2022-06-27T00:00:00.000Z,4.09,4.31,4.03,4.17,4202215,4.09,4.31,4.03,4.17,4202215,0.0,1.0
2022-06-28T00:00:00.000Z,3.96,4.2198,3.96,4.19,4358682,3.96,4.2198,3.96,4.19,4358682,0.0,1.0
2022-06-29T00:00:00.000Z,3.72,4.0,3.66,3.96,5416557,3.72,4.0,3.66,3.96,5416557,0.0,1.0
2022-06-30T00:00:00.000Z,3.79,3.84,3.53,3.7,4976706,3.79,3.84,3.53,3.7,4976706,0.0,1.0
2022-07-01T00:00:00.000Z,3.8,3.9,3.7,3.79,2876785,3.8,3.9,3.7,3.79,2876785,0.0,1.0
2022-07-05T00:00:00.000Z,3.97,3.97,3.585,3.82,4284301,3.97,3.97,3.585,3.82,4284301,0.0,1.0
2022-07-06T00:00:00.000Z,3.95,3.99,3.8,3.96,3155196,3.95,3.99,3.8,3.96,3155196,0.0,1.0
2022-07-07T00:00:00.000Z,4.16,4.1701,3.94,4.06,3115453,4.16,4.1701,3.94,4.06,3115453,0.0,1.0
2022-07-08T00:00:00.000Z,4.25,4.3,4.055,4.13,3123485,4.25,4.3,4.055,4.13,3123485,0.0,1.0
2022-07-11T00:00:00.000Z,3.97,4.24,3.95,4.21,2395421,3.97,4.24,3.95,4.21,2395421,0.0,1.0
2022-07-12T00:00:00.000Z,3.99,4.0587,3.93,3.97,1951746,3.99,4.0587,3.93,3.97,1951746,0.0,1.0
2022-07-13T00:00:00.000Z,4.01,4.0689,3.85,3.93,1865885,4.01,4.0689,3.85,3.93,1865885,0.0,1.0
2022-07-14T00:00:00.000Z,3.91,4.05,3.86,3.99,2107077,3.91,4.05,3.86,3.99,2107077,0.0,1.0
2022-07-15T00:00:00.000Z,3.95,4.0,3.76,4.0,2176301,3.95,4.0,3.76,4.0,2176301,0.0,1.0
2022-07-18T00:00:00.000Z,4.06,4.205,3.96,4.01,2275972,4.06,4.205,3.96,4.01,2275972,0.0,1.0
2022-07-19T00:00:00.000Z,4.09,4.17,4.01,4.11,2893400,4.09,4.17,4.01,4.11,2893400,0.0,1.0
2022-07-20T00:00:00.000Z,4.37,4.42,4.095,4.1,3165106,4.37,4.42,4.095,4.1,3165106,0.0,1.0
2022-07-21T00:00:00.000Z,4.36,4.51,4.21,4.37,1936975,4.36,4.51,4.21,4.37,1936975,0.0,1.0
2022-07-22T00:00:00.000Z,4.05,4.4314,4.03,4.4,1859106,4.05,4.4314,4.03,4.4,1859106,0.0,1.0
2022-07-25T00:00:00.000Z,4.13,4.14,3.97,4.07,1729760,4.13,4.14,3.97,4.07,1729760,0.0,1.0
2022-07-26T00:00:00.000Z,4.1,4.13,4.0,4.09,2315756,4.1,4.13,4.0,4.09,2315756,0.0,1.0
2022-07-27T00:00:00.000Z,4.28,4.29,4.11,4.17,2062027,4.28,4.29,4.11,4.17,2062027,0.0,1.0
2022-07-28T00:00:00.000Z,4.55,4.55,4.21,4.4,2935584,4.55,4.55,4.21,4.4,2935584,0.0,1.0
2022-07-29T00:00:00.000Z,4.67,4.68,4.4,4.56,2742301,4.67,4.68,4.4,4.56,2742301,0.0,1.0
2022-08-01T00:00:00.000Z,4.73,4.78,4.49,4.66,2751914,4.73,4.78,4.49,4.66,2751914,0.0,1.0
2022-08-02T00:00:00.000Z,4.72,4.85,4.67,4.69,2414944,4.72,4.85,4.67,4.69,2414944,0.0,1.0
2022-08-03T00:00:00.000Z,5.15,5.17,4.74,4.84,3714879,5.15,5.17,4.74,4.84,3714879,0.0,1.0
2022-08-04T00:00:00.000Z,5.45,5.595,5.085,5.23,5339930,5.45,5.595,5.085,5.23,5339930,0.0,1.0
2022-08-05T00:00:00.000Z,5.34,5.43,5.145,5.32,2925617,5.34,5.43,5.145,5.32,2925617,0.0,1.0
2022-08-08T00:00:00.000Z,5.45,5.75,5.3809,5.5,3594267,5.45,5.75,5.3809,5.5,3594267,0.0,1.0
2022-08-09T00:00:00.000Z,5.44,5.535,5.22,5.43,3608860,5.44,5.535,5.22,5.43,3608860,0.0,1.0
2022-08-10T00:00:00.000Z,5.79,5.925,5.6,5.76,5215376,5.79,5.925,5.6,5.76,5215376,0.0,1.0
2022-08-11T00:00:00.000Z,5.86,6.23,5.84,6.18,5927834,5.86,6.23,5.84,6.18,5927834,0.0,1.0
2022-08-12T00:00:00.000Z,7.1,7.15,5.61,6.0,8655900,7.1,7.15,5.61,6.0,8655900,0.0,1.0
2022-08-15T00:00:00.000Z,6.61,7.29,6.58,7.18,7151973,6.61,7.29,6.58,7.18,7151973,0.0,1.0
2022-08-16T00:00:00.000Z,6.61,6.755,6.29,6.58,5626227,6.61,6.755,6.29,6.58,5626227,0.0,1.0
2022-08-17T00:00:00.000Z,6.02,6.47,5.94,6.47,5060064,6.02,6.47,5.94,6.47,5060064,0.0,1.0
2022-08-18T00:00:00.000Z,6.0,6.115,5.71,6.11,5040273,6.0,6.115,5.71,6.11,5040273,0.0,1.0
2022-08-19T00:00:00.000Z,5.74,5.81,5.58,5.75,3295747,5.74,5.81,5.58,5.75,3295747,0.0,1.0
2022-08-22T00:00:00.000Z,5.49,5.69,5.39,5.5,4783384,5.49,5.69,5.39,5.5,4783384,0.0,1.0
